code,year,region
360821,2000,吉安县
360822,2000,吉水县
360823,2000,峡江县
360824,2000,新干县
360825,2000,永丰县
360826,2000,泰和县
360827,2000,遂川县
360828,2000,万安县
360829,2000,安福县
360830,2000,永新县
360881,2000,井冈山市
360900,2000,宜春市
360902,2000,袁州区
360921,2000,奉新县
360922,2000,万载县
360923,2000,上高县
360924,2000,宜丰县
360925,2000,靖安县
360926,2000,铜鼓县
360981,2000,丰城市
360982,2000,樟树市
360983,2000,高安市
361000,2000,抚州市
361002,2000,临川区
361003,2016,东乡区
361021,2000,南城县
361022,2000,黎川县
361023,2000,南丰县
361024,2000,崇仁县
361025,2000,乐安县
361026,2000,宜黄县
361027,2000,金溪县
361028,2000,资溪县
361029,2000,东乡县
361030,2000,广昌县
361100,2000,上饶市
361102,2000,信州区
361103,2015,广丰区
361121,2000,上饶县
361122,2000,广丰县
361123,2000,玉山县
361124,2000,铅山县
361125,2000,横峰县
361126,2000,弋阳县
361127,2000,余干县
361128,2000,波阳县
361128,2003,鄱阳县
361129,2000,万年县
361130,2000,婺源县
361181,2000,德兴市
362100,1982,赣州地区
362100,1980,九江地区
362101,1982,赣州市
362102,1994,瑞金市
362103,1995,南康市
362121,1982,赣县
362121,1980,九江县
362122,1982,南康县
362122,1980,永修县
362123,1980,彭泽县
362123,1982,信丰县
362124,1982,大余县
362124,1980,德安县
362125,1980,湖口县
362125,1982,上犹县
362126,1982,崇义县
362126,1980,瑞昌县
362127,1982,安远县
362127,1980,都昌县
362128,1982,龙南县
362128,1980,武宁县
362129,1982,定南县
362129,1980,星子县
362130,1982,全南县
362130,1980,修水县
362131,1982,宁都县
362132,1982,于都县
362133,1982,兴国县
362134,1982,瑞金县
362135,1982,会昌县
362136,1982,寻乌县
362137,1982,石城县
362138,1982,广昌县
362200,1980,上饶地区
362200,1982,宜春地区
362201,1980,上饶市
362201,1982,宜春市
362202,1988,丰城市
362202,1980,鹰潭市
362203,1988,樟树市
362204,1993,高安市
362221,1982,丰城县
362221,1980,上饶县
362222,1982,高安县
362222,1980,贵溪县
362223,1982,清江县
362223,1980,婺源县
362224,1982,新余县
362224,1980,余江县
362225,1980,德兴县
362225,1982,宜春县
362226,1982,奉新县
362226,1980,万年县
362227,1982,万载县
362227,1980,玉山县
362228,1980,乐平县
362228,1982,上高县
362229,1980,广丰县
362229,1982,宜丰县
362230,1980,波阳县
362230,1982,分宜县
362231,1982,安义县
362231,1980,铅山县
362232,1982,靖安县
362232,1980,余干县
362233,1980,横峰县
362233,1982,铜鼓县
362234,1980,弋阳县
362300,1982,上饶地区
362300,1980,宜春地区
362301,1982,上饶市
362301,1980,宜春市
362302,1990,德兴市
362302,1982,鹰潭市
362321,1982,上饶县
362321,1980,宜春县
362322,1980,高安县
362322,1982,广丰县
362323,1980,万载县
362323,1982,玉山县
362324,1980,丰城县
362324,1982,铅山县
362325,1982,横峰县
362325,1980,铜鼓县
362326,1980,清江县
362326,1982,弋阳县
362327,1982,贵溪县
362327,1980,宜丰县
362328,1980,新余县
362328,1982,余江县
362329,1980,上高县
362329,1982,余干县
362330,1982,波阳县
362330,1980,分宜县
362331,1980,安义县
362331,1982,万年县
362332,1980,靖安县
362332,1982,乐平县
362333,1982,德兴县
362333,1980,奉新县
362334,1982,婺源县
362400,1980,抚州地区
362400,1982,吉安地区
362401,1980,抚州市
362401,1982,吉安市
362402,1984,井冈山市
362421,1982,吉安县
362421,1980,临川县
362422,1982,吉水县
362422,1980,宜黄县
362423,1980,金溪县
362423,1982,峡江县
362424,1980,崇仁县
362424,1982,新干县
362425,1982,永丰县
362425,1980,资溪县
362426,1980,乐安县
362426,1982,泰和县
362427,1980,黎川县
362427,1982,遂川县
362428,1980,东乡县
362428,1982,万安县
362429,1982,安福县
362429,1980,南丰县
362430,1980,进贤县
362430,1982,永新县
362431,1982,莲花县
362431,1980,南城县
362432,1982,宁冈县
362433,1982,井冈山县
362500,1982,抚州地区
362500,1980,吉安地区
362501,1982,抚州市
362501,1980,吉安市
362501,1987,临川市
362521,1980,吉安县
362521,1982,临川县
362522,1982,南城县
362522,1980,万安县
362523,1982,黎川县
362523,1980,新干县
362524,1982,南丰县
362524,1980,遂川县
362525,1982,崇仁县
362525,1980,峡江县
362526,1982,乐安县
362526,1980,宁冈县
362527,1980,吉水县
362527,1982,宜黄县
362528,1982,金溪县
362528,1980,永新县
362529,1980,永丰县
362529,1982,资溪县
362530,1982,进贤县
362530,1980,莲花县
362531,1982,东乡县
362531,1980,泰和县
362532,1980,安福县
362532,1983,广昌县
362533,1981,井冈山县
362600,1980,赣州地区
362600,1982,九江地区
362601,1980,赣州市
362621,1980,广昌县
362621,1982,九江县
362622,1980,定南县
362622,1982,瑞昌县
362623,1980,石城县
362623,1982,武宁县
362624,1980,龙南县
362624,1982,修水县
362625,1980,宁都县
362625,1982,永修县
362626,1982,德安县
362626,1980,全南县
362627,1982,星子县
362627,1980,兴国县
362628,1982,都昌县
362628,1980,信丰县
362629,1982,湖口县
362629,1980,于都县
362630,1980,赣县
362630,1982,彭泽县
362631,1980,瑞金县
362632,1980,南康县
362633,1980,会昌县
362634,1980,上犹县
362635,1980,安远县
362636,1980,崇义县
362637,1980,寻乌县
362638,1980,大余县
369001,1989,瑞昌市
369002,1992,乐平市
370000,1980,山东省
370100,1980,济南市
370102,1980,历下区
370103,1980,市中区
370104,1980,槐荫区
370105,1980,天桥区
370111,1980,郊区
370112,1987,历城区
370113,2001,长清区
370114,2016,章丘区
370115,2018,济阳区
370116,2018,莱芜区
370117,2018,钢城区
370121,1980,历城县
370122,1980,章丘县
370123,1980,长清县
370124,1985,平阴县
370125,1989,济阳县
370126,1989,商河县
370181,1995,章丘市
370200,1980,青岛市
370202,1980,市南区
370203,1980,市北区
370204,1980,台东区
370205,1980,四方区
370206,1980,沧口区
370211,1980,黄岛区
370212,1988,崂山区
370213,1994,李沧区
370214,1994,城阳区
370215,2017,即墨区
370221,1980,崂山县
370222,1980,即墨县
370223,1980,胶南县
370224,1980,胶县
370225,1983,莱西县
370226,1983,平度县
370281,1995,胶州市
370282,1995,即墨市
370283,1995,平度市
370284,1995,胶南市
370285,1995,莱西市
370300,1980,淄博市
370302,1980,淄川区
370303,1980,张店区
370304,1980,博山区
370305,1980,临淄区
370306,1980,周村区
370321,1983,桓台县
370322,1989,高青县
370323,1989,沂源县
370400,1980,枣庄市
370402,1980,市中区
370403,1980,薛城区
370404,1980,峄城区
370405,1980,台儿庄区
370406,1980,齐村区
370406,1983,山亭区
370421,1980,滕县
370481,1995,滕州市
370500,1982,东营市
370502,1982,东营区
370503,1982,河口区
370504,1982,牛庄区
370505,2016,垦利区
370521,1982,垦利县
370522,1982,利津县
370523,1983,广饶县
370600,1983,烟台市
370602,1983,芝罘区
370611,1983,福山区
370612,1994,牟平区
370613,1994,莱山区
370620,1985,威海市
370622,1983,蓬莱县
370623,1983,黄县
370624,1983,招远县
370625,1983,掖县
370627,1983,莱阳县
370628,1983,栖霞县
370629,1983,海阳县
370630,1983,乳山县
370631,1983,牟平县
370632,1983,文登县
370633,1983,荣成县
370634,1983,长岛县
370681,1995,龙口市
370682,1995,莱阳市
370683,1995,莱州市
370684,1995,蓬莱市
370685,1995,招远市
370686,1995,栖霞市
370687,1996,海阳市
370700,1983,潍坊市
370702,1983,潍城区
370703,1983,寒亭区
370704,1983,坊子区
370705,1994,奎文区
370721,1983,益都县
370722,1983,安丘县
370723,1983,寿光县
370724,1983,临朐县
370725,1983,昌乐县
370726,1983,昌邑县
370727,1983,高密县
370728,1983,诸城县
370729,1983,五莲县
370781,1995,青州市
370782,1995,诸城市
370783,1995,寿光市
370784,1995,安丘市
370785,1995,高密市
370786,1995,昌邑市
370800,1983,济宁市
370802,1983,市中区
370811,1993,任城区
370811,1983,市郊区
370812,2013,兖州区
370822,1983,兖州县
370823,1983,曲阜县
370825,1983,邹县
370826,1983,微山县
370827,1983,鱼台县
370828,1983,金乡县
370829,1983,嘉祥县
370830,1985,汶上县
370831,1985,泗水县
370832,1989,梁山县
370881,1995,曲阜市
370882,1995,兖州市
370883,1995,邹城市
370900,1985,泰安市
370901,1983,威海市
370902,1985,泰山区
370911,2000,岱岳区
370911,1985,郊区
370921,1985,宁阳县
370922,1985,肥城县
370923,1985,东平县
370981,1985,莱芜市
370982,1985,新泰市
370983,1995,肥城市
371000,1987,威海市
371002,1987,环翠区
371003,2014,文登区
371021,1987,乳山县
371022,1987,文登县
371023,1987,荣成县
371081,1995,文登市
371082,1995,荣成市
371083,1995,乳山市
371100,1989,日照市
371102,1992,东港区
371103,2004,岚山区
371121,1992,五莲县
371122,1992,莒县
371200,1992,莱芜市
371202,1992,莱城区
371203,1992,钢城区
371300,1994,临沂市
371302,1994,兰山区
371311,1994,罗庄区
371312,1994,河东区
371321,1994,沂南县
371322,1994,郯城县
371323,1994,沂水县
371324,1994,苍山县
371324,2014,兰陵县
371325,1994,费县
371326,1994,平邑县
371327,1994,莒南县
371328,1994,蒙阴县
371329,1994,临沭县
371400,1994,德州市
371402,1994,德城区
371403,2014,陵城区
371421,1994,陵县
371422,1994,宁津县
371423,1994,庆云县
371424,1994,临邑县
371425,1994,齐河县
371426,1994,平原县
371427,1994,夏津县
371428,1994,武城县
371481,1995,乐陵市
371482,1995,禹城市
371500,1997,聊城市
371502,1997,东昌府区
371521,1997,阳谷县
371522,1997,莘县
371523,1997,茌平县
371524,1997,东阿县
371525,1997,冠县
371526,1997,高唐县
371581,1997,临清市
371600,2000,滨州市
371602,2000,滨城区
371603,2014,沾化区
371621,2000,惠民县
371622,2000,阳信县
371623,2000,无棣县
371624,2000,沾化县
371625,2000,博兴县
371626,2000,邹平县
371681,2018,邹平市
371700,2000,菏泽市
371702,2000,牡丹区
371703,2016,定陶区
371721,2000,曹县
371722,2000,单县
371723,2000,成武县
371724,2000,巨野县
371725,2000,郓城县
371726,2000,鄄城县
371727,2000,定陶县
371728,2000,东明县
372100,1980,烟台地区
372101,1980,烟台市
372102,1980,威海市
372121,1980,福山县
372122,1980,蓬莱县
372123,1980,黄县
372124,1980,招远县
372125,1980,掖县
372126,1980,莱西县
372127,1980,莱阳县
372128,1980,栖霞县
372129,1980,海阳县
372130,1980,乳山县
372131,1980,牟平县
372132,1980,文登县
372133,1980,荣成县
372134,1980,长岛县
372200,1980,昌潍地区
372200,1981,潍坊地区
372201,1980,潍坊市
372221,1980,益都县
372222,1980,安丘县
372223,1980,寿光县
372224,1980,临朐县
372225,1980,昌乐县
372226,1980,昌邑县
372227,1980,高密县
372228,1980,诸城县
372229,1980,五莲县
372230,1980,平度县
372231,1980,潍县
372300,1992,滨州地区
372300,1980,惠民地区
372301,1982,滨州市
372321,1980,惠民县
372322,1980,滨县
372323,1980,阳信县
372324,1980,无棣县
372325,1980,沾化县
372326,1980,利津县
372327,1980,广饶县
372328,1980,博兴县
372329,1980,桓台县
372330,1980,邹平县
372331,1980,高青县
372332,1980,垦利县
372400,1980,德州地区
372401,1980,德州市
372402,1988,乐陵市
372403,1993,禹城市
372421,1980,陵县
372422,1980,平原县
372423,1980,夏津县
372424,1980,武城县
372425,1980,齐河县
372426,1980,禹城县
372427,1980,乐陵县
372428,1980,临邑县
372429,1980,商河县
372430,1980,济阳县
372431,1980,宁津县
372432,1980,庆云县
372500,1980,聊城地区
372501,1983,聊城市
372502,1983,临清市
372521,1982,聊城县
372521,1980,阳谷县
372522,1980,莘县
372522,1982,阳谷县
372523,1980,茌平县
372523,1982,莘县
372524,1982,茌平县
372524,1980,东阿县
372525,1982,东阿县
372525,1980,冠县
372526,1980,高唐县
372526,1982,冠县
372527,1982,高唐县
372527,1980,临清县
372528,1980,聊城县
372528,1982,临清县
372600,1980,泰安地区
372601,1982,泰安市
372602,1983,莱芜市
372602,1982,新汶市
372603,1983,新泰市
372621,1982,莱芜县
372621,1980,泰安县
372622,1980,莱芜县
372622,1982,新泰县
372623,1980,新泰县
372624,1980,宁阳县
372625,1980,肥城县
372626,1980,东平县
372627,1980,平阴县
372628,1980,新汶县
372629,1983,汶上县
372630,1983,泗水县
372700,1980,济宁地区
372701,1980,济宁市
372721,1980,济宁县
372722,1980,兖州县
372723,1980,曲阜县
372724,1980,泗水县
372725,1980,邹县
372726,1980,微山县
372727,1980,鱼台县
372728,1980,金乡县
372729,1980,嘉祥县
372730,1980,汶上县
372800,1980,临沂地区
372801,1983,临沂市
372821,1980,临沂县
372822,1980,郯城县
372823,1980,苍山县
372824,1980,莒南县
372825,1980,日照县
372826,1980,莒县
372827,1980,沂水县
372828,1980,沂源县
372829,1980,蒙阴县
372830,1980,平邑县
372831,1980,费县
372832,1980,沂南县
372833,1980,临沭县
372900,1980,菏泽地区
372901,1983,菏泽市
372921,1980,菏泽县
372922,1980,曹县
372923,1980,定陶县
372924,1980,成武县
372925,1980,单县
372926,1980,巨野县
372927,1980,梁山县
372928,1980,郓城县
372929,1980,鄄城县
372930,1980,东明县
379001,1986,青州市
379002,1986,龙口市
379003,1986,曲阜市
379004,1986,莱芜市
379005,1986,新泰市
379006,1987,胶州市
379006,1986,威海市
379007,1987,诸城市
379008,1987,莱阳市
379009,1988,莱州市
379010,1988,滕州市
379011,1988,文登市
379012,1988,荣成市
379013,1989,即墨市
379014,1989,平度市
379015,1990,莱西市
379016,1990,胶南市
379017,1991,蓬莱市
379018,1991,招远市
379019,1992,肥城市
379020,1992,章丘市
379021,1992,兖州市
379022,1992,邹城市
379023,1993,寿光市
379024,1993,乳山市
379025,1994,乐陵市
379026,1994,禹城市
379027,1994,安丘市
379028,1994,昌邑市
379029,1994,高密市
410000,1980,河南省
410100,1980,郑州市
410102,1980,中原区
410103,1980,二七区
410104,1983,管城回族区
410104,1980,向阳回族区
410105,1980,金水区
410106,1980,上街区
410107,1982,新密区
410108,2003,惠济区
410108,1987,邙山区
410111,1981,金海区
410112,1980,郊区
410121,1980,荥阳县
410122,1983,中牟县
410123,1983,新郑县
410124,1983,巩县
410125,1983,登封县
410126,1983,密县
410181,1995,巩义市
410182,1995,荥阳市
410183,1995,新密市
410184,1995,新郑市
410185,1995,登封市
410200,1980,开封市
410202,1980,龙亭区
410203,1980,顺河回族区
410204,1980,古楼区
410204,1989,鼓楼区
410205,1980,南关区
410205,2005,禹王台区
410211,1980,郊区
410211,2005,金明区
410212,2014,祥符区
410221,1983,杞县
410222,1983,通许县
410223,1983,尉氏县
410224,1983,开封县
410225,1983,兰考县
410300,1980,洛阳市
410302,1983,老城区
410302,1980,洛北区
410303,1980,西工区
410304,1980,瀍河回族区
410305,1980,涧西区
410306,1982,吉利区
410311,1980,郊区
410311,2000,洛龙区
410321,1983,偃师县
410322,1983,孟津县
410323,1983,新安县
410324,1986,栾川县
410325,1986,嵩县
410326,1986,汝阳县
410327,1986,宜阳县
410328,1986,洛宁县
